date,USD_EUR,USD_GBP,USD_JPY,USD_CNY
2020-12-23,93.99358025382527,78.17713594584328,87.29293897960017,47.77378592946692
2020-12-24,94.55533125457333,78.60663725789365,87.23258871748703,47.18050470498784
2020-12-25,94.75211378008973,78.32073560708324,87.11446047844868,47.62902455770467
2020-12-26,95.04347584776842,78.15783386592787,86.7253272289779,47.16843337642065
2020-12-27,94.92130546645878,78.2900058769426,86.75593128351632,47.54628334176406
2020-12-28,94.89742102965832,78.05095206835146,86.86885002675298,47.67873236853551
2020-12-29,95.299886438802,77.5968985629627,87.83565842467416,47.76682679724119
2020-12-30,96.00920247122505,76.6904194324212,87.35247343556563,48.324947370691476
2020-12-31,95.06885919108838,77.15581315249956,87.9927847884635,48.022692185037904
2021-01-01,95.05981936644334,76.69522595129573,88.35794006312692,48.75618948458486
2021-01-02,94.34478170803334,76.50360978238962,88.2896798300579,48.56420207826136
2021-01-03,94.20962962444541,76.31811147904773,89.23037579618791,48.78005690450953
2021-01-04,94.60741604828628,75.28760566150649,89.17370495975513,48.68336857853999
2021-01-05,94.97456117526245,75.43104083855089,89.29984484147795,48.99198775529773
2021-01-06,95.67844551355395,76.13353852637282,89.1109094149824,48.49063123173754
2021-01-07,95.791271191769,76.61332676981071,89.4417590343916,48.544188520044216
2021-01-08,94.94376614570236,76.42526705669398,89.43972254653562,48.55329813525112
2021-01-09,95.03315057823333,76.95255124374985,88.98664702904875,48.77133150613421
2021-01-10,95.60701802890787,76.0856176505099,89.18442970783765,48.9740679690509
2021-01-11,96.11511551303965,76.50170399468479,89.97726890552838,48.54378267981875
2021-01-12,96.47829658346083,76.13617462440587,89.67293568104647,49.19689272956932
2021-01-13,96.34206074251804,76.62022320604785,90.10673479568737,49.16812326049316
2021-01-14,97.00076350341496,76.63802507038497,89.80438265276179,49.53337260134332
2021-01-15,97.06878354301934,76.03594367223846,90.00111951027405,48.90293161086725
2021-01-16,96.39560884475625,76.15951846211276,90.27087222906276,48.69559911902
2021-01-17,96.12272735265935,76.15999364863585,90.89149478629919,49.23490412629548
2021-01-18,96.32237565451301,76.2791438949254,90.4856742181812,50.05257880342774
2021-01-19,95.77520185391181,75.87813717895055,90.37966628933415,50.2647437021464
2021-01-20,95.49663364814181,75.29256104256388,90.10450542040434,50.22070037880834
2021-01-21,95.03802900781747,75.59937002406495,90.46169631563384,49.689569383762226
2021-01-22,95.22287116105016,75.56580593134792,90.78348604983164,50.08821358342284
2021-01-23,94.89292054017517,75.85213870396962,90.87953389692865,50.24147582092475
2021-01-24,95.2103572008745,76.12941497919905,90.8417208130982,49.06484747350278
2021-01-25,95.22760110580532,76.483390185265,91.2841721407392,48.19845264457981
2021-01-26,94.18000688726636,77.2926430512088,90.65725360724029,48.373585699485695
2021-01-27,94.15566087565558,77.39226957517069,90.72683760745348,47.95749039453802
2021-01-28,93.6826795739301,76.89367731916946,91.23987890688586,47.43770521039692
2021-01-29,93.96197350557065,76.50683384384023,90.55941257927424,47.38568063304899
2021-01-30,93.73432538489256,76.36175624211674,90.35307889299237,47.5572823849365
2021-01-31,94.21231224898352,76.46739005510025,90.12798329652134,48.27250096853609
2021-02-01,94.83795872486154,77.15687346324748,89.92764881960731,47.863792448450575
2021-02-02,94.4830577109949,77.08663377607274,90.81588961708034,48.08169679870932
2021-02-03,94.96695855176432,77.92634357575264,89.75972548962034,47.56839247910708
2021-02-04,94.54082090262756,78.81022610864022,89.53367080548225,47.320815692849706
2021-02-05,94.49304491844646,79.02549988486828,89.80482730499219,47.41526190725775
2021-02-06,94.39366199145434,79.34048311899802,90.20834726089495,47.34143805736364
2021-02-07,94.14232952550029,79.11081062268649,90.73887681373802,46.65835469720864
2021-02-08,94.32411788683578,79.95107935333404,90.02384916884958,46.915082504498066
2021-02-09,94.92485812309086,79.63247971282284,90.62255927570753,47.28570216439182
2021-02-10,95.15721783556737,80.2334645234637,91.17578360943637,48.46534114034282
2021-02-11,95.11965647761131,79.7172365041645,90.78692506749682,48.576298009826886
2021-02-12,94.4444958544197,80.03731161361021,90.33160588929128,48.66316619954673
2021-02-13,93.18986956780324,80.59450065841216,89.728727909834,48.81479701633739
2021-02-14,93.03308723202875,81.04871089849233,88.61203727452157,48.13271566052021
2021-02-15,92.21250764063352,80.81520989160586,89.60735382814374,47.48489179295273
2021-02-16,91.64854943374422,80.68041693863896,89.63586652106532,47.4435867540991
2021-02-17,91.76279714794724,81.4495053857981,88.74137932625379,46.29507927453476
2021-02-18,91.20886771782882,81.19660091316912,87.60767221607395,45.72971953272646
2021-02-19,90.86990473810867,80.9607932313937,87.10882248086703,45.48093236632849
2021-02-20,90.9939679237407,81.71303781921729,86.87722896525604,45.985338265389295
2021-02-21,91.12369485914893,81.68170643985297,87.2304603278467,46.11501435118156
2021-02-22,90.93217536246807,81.65411767965401,87.74369246857331,45.35605078895231
2021-02-23,90.16648704634945,82.57349208350016,87.88105047610624,45.335913987493846
2021-02-24,89.95895472628246,82.25084425629456,87.91101494164799,45.627634413571776
2021-02-25,90.0286053363863,81.88513468612726,88.05070144701939,45.98472239316743
2021-02-26,90.04338055139937,81.97474819026719,88.66803553924957,46.5074772588874
2021-02-27,90.55753573009706,81.99095344238034,88.70436023730616,47.106503615795226
2021-02-28,90.29874330705515,81.60176228557474,88.94572147017942,47.39145530846827
2021-03-01,89.61328956048713,82.00477761945238,88.36735366989402,47.63500220229262
2021-03-02,89.45439078425001,82.01241768894722,88.46120280085952,47.751279473572325
2021-03-03,89.26966147107284,82.04487513775261,88.20559784858231,48.17246979940351
2021-03-04,89.32682451429781,82.04283876878024,88.39324434325249,47.778547059632324
2021-03-05,89.99638834601156,81.51981151810753,88.21242380079062,47.6763382521626
2021-03-06,89.44815905428453,81.11125455290292,88.39549004005485,47.326647980157006
2021-03-07,89.61613016124717,80.32020783233914,88.00030840823244,47.54342194725405
2021-03-08,89.82542955438262,80.88967384067323,87.49106912946816,47.413998367924066
2021-03-09,89.71429231374104,80.89052768879635,87.07583019275859,47.92071784621469
2021-03-10,89.74511323078718,81.38791418295794,86.68822871913049,47.94683620870563
2021-03-11,89.72317188124447,81.1627976730428,86.8362308526082,48.478596334760944
2021-03-12,89.74114300151614,81.73685806078556,87.21567622922109,47.42300580271962
2021-03-13,90.79900899816201,80.92845578877895,87.28237497951109,47.06309383946841
2021-03-14,91.05760585731156,81.41448224013122,87.33937106206749,47.53217843149161
2021-03-15,90.57191755104566,81.37547652555314,87.39641470457944,47.542340306319645
2021-03-16,90.61082639388665,80.68271859813188,87.93765743833977,48.07027779694153
2021-03-17,91.87686543743762,79.27145864411325,87.40772520848367,48.19572904330987
2021-03-18,91.79175102120763,79.52231129147077,87.52733739924868,47.72880215754716
2021-03-19,90.23524063971962,80.01715291156191,87.61080519719258,48.62552357542664
2021-03-20,89.88105975622227,80.04813668701354,88.05080312006463,48.29379945781785
2021-03-21,89.77470683430343,80.34969825582786,87.65296180715818,47.920979151019495
2021-03-22,89.68581891082846,80.57289748166068,88.44433102926278,48.33082376760841
2021-03-23,90.44775582843664,80.60065021618786,88.39026582914767,47.87512344939741
2021-03-24,90.68538760072153,81.08026897683119,87.78145805223411,47.22851909532883
2021-03-25,90.41960593806344,80.34152831712682,87.52285309267089,46.84468975180614
2021-03-26,90.62584297574017,80.39075479245103,87.87610777456443,47.254772147015956
2021-03-27,90.49370552357435,80.73213686039564,87.7771288690826,48.324558978440166
2021-03-28,90.37099025920917,80.50911538502446,87.41992033904083,48.32700180338179
2021-03-29,91.08084424522387,80.63700787470128,88.10563098582034,47.9649275644956
2021-03-30,91.91025963652686,80.04848285331926,88.38563811505227,48.58223014981959
2021-03-31,92.18147513393437,80.0862664710651,88.26933212002625,48.274587597563176
2021-04-01,91.87786560829002,79.72577843475985,88.38973962303729,48.05251775714556
2021-04-02,92.70767205184622,79.46719155907687,88.83955087369785,48.26081080849821
2021-04-03,92.9382447683918,79.75306803180881,89.42922483314412,48.83136121575203
2021-04-04,93.03897492036135,78.87230170585826,89.14196173994429,48.86662109241121
2021-04-05,92.6949835235529,78.32690312586371,89.51729229227384,48.689263138612205
2021-04-06,92.62022131814165,78.68932262167912,90.46756068982644,49.84990580518568
2021-04-07,93.76460654879952,78.61090481701163,90.15890624458974,49.51455982590356
2021-04-08,92.80687650723127,78.24357502926841,90.36034010565308,49.23469323203593
2021-04-09,94.22020346735968,78.46881921944596,90.59722033387014,49.04053329552921
2021-04-10,95.05908980935287,77.91514890440308,90.52005360149748,49.31610297491009
2021-04-11,95.79605945425773,77.34534431096976,90.07973169898908,49.08254465630233
2021-04-12,96.00566953996443,77.24134701274379,89.63836519730906,49.49117293235999
2021-04-13,95.77011970916625,77.17212337618415,89.5351522322067,49.46527298511486
2021-04-14,95.51743603160565,76.80076268351252,89.12587713003957,49.305743055633506
2021-04-15,94.87683698437428,76.66885114525063,88.42276227566074,49.02474649786532
2021-04-16,94.73305176009788,77.33545604891603,87.80373087600194,49.01218048597028
2021-04-17,94.62945899886041,77.31736587037452,87.5425298847706,49.23573992073385
2021-04-18,94.8799501288928,76.7423115634614,87.45243386991591,49.21817345843262
2021-04-19,94.23520389030396,76.75448698627328,87.15949821413527,49.33443296520885
2021-04-20,93.74880356783333,75.69480776075584,86.70877309713873,48.94685231990023
2021-04-21,93.11432579687954,76.50080929048113,87.20442176036994,48.58885999596223
2021-04-22,93.28439638094567,75.90750288455757,86.65610459390452,48.586477877937256
2021-04-23,93.61947969343419,76.01070601438076,86.66659277214876,48.646267783789284
2021-04-24,94.27799801100834,76.09178958844343,87.26210421886181,48.67015729685405
2021-04-25,93.86829571444831,75.70142367541149,87.33026840309435,48.37499928256703
2021-04-26,93.7539594038777,76.3511228661711,88.45557768177777,48.41143870036332
2021-04-27,93.28698449999546,77.37993226711129,88.70267139667698,48.42414568554721
2021-04-28,92.85810493063012,77.00588583214392,88.582029193959,48.36356578809899
2021-04-29,93.09154162814723,77.36149956730753,88.34446285525375,48.03746552615924
2021-04-30,94.42632077957143,76.86768792942698,88.69317929672158,48.29709120240585
2021-05-01,94.16146140337489,77.52837586146079,88.99626883896936,48.29117110275583
2021-05-02,93.32358240334261,78.16078758012488,89.24932608861407,47.9160446737686
2021-05-03,94.29127431631545,78.6654890966357,88.91362477654032,47.85355313088579
2021-05-04,93.45416282701328,77.83726473454887,88.76734310314674,47.562175156611545
2021-05-05,93.2812544859691,77.56597935800893,88.06921340053216,47.56375324282799
2021-05-06,93.30196837611157,77.3017194842702,88.02034985598756,48.27788451023125
2021-05-07,93.79306588921733,77.00377385979242,88.197123745787,48.351819920641006
2021-05-08,94.48644104239823,77.66804508379715,87.86141718755249,48.45255757234128
2021-05-09,94.36236225153019,76.76248417131724,87.67068051694996,49.164719578390255
2021-05-10,95.32309241372515,76.95734747569958,87.51791837243636,49.30025549946527
2021-05-11,95.21283385712869,77.32944444655442,87.68679252268576,49.517121695248434
2021-05-12,94.54782530737361,76.97825038105864,87.10247748613618,49.5892868662602
2021-05-13,94.51515645266731,77.23069433195522,86.81635622720952,49.39691915658137
2021-05-14,94.38389003404612,77.4515314605211,86.16987816021481,49.62096313587031
