timestamp,temperature,vibration,pressure,rpm,power_consumption,anomaly
2024-01-16 18:00:00,60.95,0.439,95.9,3101.0,84.43,0
2024-01-16 19:00:00,60.0949143563293,1.0252898428178607,102.6,2854.0,68.35,1
2024-01-16 20:00:00,45.8,0.568,90.4,3433.0,82.36,0
2024-01-16 21:00:00,47.0,0.451,90.4,3238.0,82.64,0
2024-01-16 22:00:00,39.38,0.716,103.4,3043.0,70.0,0
2024-01-16 23:00:00,47.37,0.439,99.5,3205.0,82.97,0
2024-01-17 00:00:00,46.2,0.574,100.3,3221.0,70.89,0
2024-01-17 01:00:00,50.75,0.53,92.4,2887.0,73.93,0
2024-01-17 02:00:00,51.71,0.63,97.7,2837.0,69.71,0
2024-01-17 03:00:00,75.68598950879303,0.9163103757970581,90.8,3016.0,58.51,1
2024-01-17 04:00:00,54.75,0.503,108.9,3172.0,82.19,0
2024-01-17 05:00:00,47.12,0.425,110.4,3028.0,88.78,0
2024-01-17 06:00:00,45.51,0.546,81.5,2685.0,87.72,0
2024-01-17 07:00:00,52.46,0.432,90.7,2839.0,92.3,0
2024-01-17 08:00:00,43.4,0.701,85.0,2985.0,84.87,0
2024-01-17 09:00:00,59.16,0.514,93.5,2985.0,72.01,0
2024-01-17 10:00:00,55.9,0.463,99.2,3395.0,92.59,0
2024-01-17 11:00:00,47.65,0.518,85.5,2723.0,59.64,0
2024-01-17 12:00:00,41.43,0.365,90.8,3101.0,66.49,0
2024-01-17 13:00:00,56.77,0.403,90.0,3298.0,65.54,0
2024-01-17 14:00:00,49.43,0.62,102.1,3454.0,96.2,0
2024-01-17 15:00:00,56.19,0.434,100.7,2919.0,94.14,0
2024-01-17 16:00:00,42.03,0.395,92.8,3098.0,87.31,0
2024-01-17 17:00:00,47.0,0.554,101.8,3114.0,96.08,0
2024-01-17 18:00:00,66.53557757118658,0.8858215470993633,94.5,3039.0,66.81,1
2024-01-17 19:00:00,50.23,0.572,97.3,2980.0,85.23,0
2024-01-17 20:00:00,47.75,0.6,116.7,3087.0,78.12,0
2024-01-17 21:00:00,68.30238428151992,0.70867028192551,113.4,2494.0,92.7,1
2024-01-17 22:00:00,44.66,0.358,87.0,3136.0,78.27,0
2024-01-17 23:00:00,49.29,0.65,108.3,3025.0,74.23,0
2024-01-18 00:00:00,50.6,0.468,108.1,2956.0,88.11,0
2024-01-18 01:00:00,52.57,0.475,88.5,3409.0,93.14,0
2024-01-18 02:00:00,53.56,0.633,108.2,2865.0,69.97,0
2024-01-18 03:00:00,44.38,0.556,115.4,2919.0,79.08,0
2024-01-18 04:00:00,42.33,0.546,88.8,3398.0,64.12,0
2024-01-18 05:00:00,56.39,0.717,90.8,2834.0,42.53,0
2024-01-18 06:00:00,51.66,0.436,110.2,2890.0,83.01,0
2024-01-18 07:00:00,46.26,0.593,102.7,2971.0,89.13,0
2024-01-18 08:00:00,57.76,0.506,105.5,3168.0,83.93,0
2024-01-18 09:00:00,50.58,0.527,103.4,3042.0,50.76,0
2024-01-18 10:00:00,55.9,0.653,103.9,2741.0,74.74,0
2024-01-18 11:00:00,50.34,0.551,86.7,2894.0,46.72,0
2024-01-18 12:00:00,60.3,0.554,110.5,2879.0,100.55,0
2024-01-18 13:00:00,58.78,0.607,111.7,2985.0,63.71,0
2024-01-18 14:00:00,48.76,0.464,97.7,3085.0,98.83,0
2024-01-18 15:00:00,54.86,0.416,99.6,3084.0,94.19,0
2024-01-18 16:00:00,53.23,0.396,84.7,2645.0,66.49,0
2024-01-18 17:00:00,56.84,0.303,105.1,3213.0,63.01,0
2024-01-18 18:00:00,45.18,0.706,105.7,3051.0,85.26,0
2024-01-18 19:00:00,53.43,0.39,99.4,3277.0,67.34,0
2024-01-18 20:00:00,55.29,0.478,111.2,3089.0,81.54,0
2024-01-18 21:00:00,41.21,0.472,96.7,3220.0,72.76,0
2024-01-18 22:00:00,44.08,0.531,105.6,3093.0,53.28,0
2024-01-18 23:00:00,39.8,0.582,89.8,3269.0,46.54,0
2024-01-19 00:00:00,66.34973559916632,0.9130161135368708,99.8,3104.0,83.4,1
2024-01-19 01:00:00,53.59,0.442,98.3,2980.0,71.58,0
2024-01-19 02:00:00,57.51,0.483,102.3,3454.0,71.7,0
2024-01-19 03:00:00,50.37,0.528,96.3,3178.0,90.44,0
2024-01-19 04:00:00,58.14,0.475,98.7,3115.0,97.6,0
2024-01-19 05:00:00,43.1,0.661,108.3,2745.0,75.91,0
2024-01-19 06:00:00,41.48,0.549,95.6,2742.0,74.89,0
2024-01-19 07:00:00,49.72,0.573,83.9,3059.0,87.5,0
2024-01-19 08:00:00,51.92,0.566,117.5,3029.0,59.65,0
2024-01-19 09:00:00,64.74783535418578,0.8827144111422169,113.8,2877.0,83.35,1
2024-01-19 10:00:00,39.66,0.518,87.1,3028.0,88.28,0
2024-01-19 11:00:00,49.55,0.37,106.9,3318.0,90.2,0
2024-01-19 12:00:00,54.67302553050784,0.8467828209645349,95.0,3139.0,50.95,1
2024-01-19 13:00:00,53.35,0.435,102.6,2772.0,68.58,0
2024-01-19 14:00:00,51.83,0.447,102.9,2978.0,66.83,0
2024-01-19 15:00:00,58.40312732054472,0.7651001921213088,97.7,2839.0,81.5,1
2024-01-19 16:00:00,58.43991437701125,1.005293765277086,92.2,2922.0,87.21,1
2024-01-19 17:00:00,57.72007084503167,0.8561081388755201,93.1,2917.0,102.45,1
2024-01-19 18:00:00,63.620050818405154,0.8929788817580406,90.8,2904.0,72.58,1
2024-01-19 19:00:00,73.28149205242313,0.9287152286549671,91.7,2749.0,72.54,1
2024-01-19 20:00:00,45.07,0.524,99.3,2974.0,97.25,0
2024-01-19 21:00:00,52.52,0.76,92.8,2888.0,84.45,0
2024-01-19 22:00:00,47.35,0.557,106.8,2414.0,99.01,0
2024-01-19 23:00:00,55.076072999577185,0.5288339761484839,114.9,3411.0,84.33,1
2024-01-20 00:00:00,62.03401548813288,0.969481721277877,94.2,3218.0,62.64,1
2024-01-20 01:00:00,44.82,0.538,102.4,2925.0,60.0,0
2024-01-20 02:00:00,47.23,0.629,105.0,3004.0,56.73,0
2024-01-20 03:00:00,44.01,0.567,104.7,2766.0,89.93,0
2024-01-20 04:00:00,59.82,0.486,100.8,3339.0,97.83,0
2024-01-20 05:00:00,50.18,0.378,107.4,3379.0,107.74,0
2024-01-20 06:00:00,46.5,0.479,104.8,3031.0,92.65,0
2024-01-20 07:00:00,51.07,0.415,87.6,3205.0,97.44,0
2024-01-20 08:00:00,49.44,0.442,108.7,3035.0,71.3,0
2024-01-20 09:00:00,48.9,0.559,108.9,2733.0,62.65,0
2024-01-20 10:00:00,53.07,0.667,92.4,2918.0,92.75,0
2024-01-20 11:00:00,53.79,0.539,100.4,3026.0,86.27,0
2024-01-20 12:00:00,47.35,0.38,106.8,2909.0,81.61,0
2024-01-20 13:00:00,47.12,0.544,97.9,2956.0,85.81,0
2024-01-20 14:00:00,48.62,0.62,110.7,2982.0,84.85,0
2024-01-20 15:00:00,38.49,0.439,123.6,2984.0,99.26,0
2024-01-20 16:00:00,42.42,0.487,92.1,3010.0,99.42,0
2024-01-20 17:00:00,56.83,0.501,86.2,2788.0,88.16,0
2024-01-20 18:00:00,58.22,0.422,103.0,2857.0,92.69,0
2024-01-20 19:00:00,48.75,0.565,107.2,2743.0,87.71,0
2024-01-20 20:00:00,52.88,0.488,97.7,3196.0,73.08,0
2024-01-20 21:00:00,51.56,0.542,114.5,2579.0,91.35,0
2024-01-20 22:00:00,65.39,0.411,86.6,3231.0,59.08,0
2024-01-20 23:00:00,69.36831377523238,0.7632621975036727,106.9,3277.0,95.81,1
2024-01-21 00:00:00,49.36,0.572,93.9,2940.0,62.08,0
2024-01-21 01:00:00,45.22,0.463,117.2,2479.0,84.29,0
2024-01-21 02:00:00,41.97,0.673,119.9,2928.0,67.32,0
2024-01-21 03:00:00,51.02,0.46,92.3,2987.0,88.3,0
2024-01-21 04:00:00,46.22,0.522,94.5,2798.0,79.49,0
2024-01-21 05:00:00,42.89,0.593,108.6,2897.0,56.08,0
2024-01-21 06:00:00,46.77,0.358,96.1,3306.0,86.31,0
2024-01-21 07:00:00,44.59,0.324,99.5,3133.0,71.33,0
2024-01-21 08:00:00,58.44,0.347,100.3,2815.0,93.22,0
2024-01-21 09:00:00,54.41,0.626,80.8,2680.0,80.02,0
2024-01-21 10:00:00,49.96,0.445,99.9,2935.0,85.93,0
2024-01-21 11:00:00,57.4,0.756,93.1,2957.0,65.64,0
2024-01-21 12:00:00,50.39,0.444,95.1,3099.0,71.16,0
2024-01-21 13:00:00,45.69,0.518,114.4,2893.0,73.12,0
2024-01-21 14:00:00,76.53001059861018,0.9595160681555844,87.4,3102.0,92.85,1
2024-01-21 15:00:00,52.69,0.701,108.1,3387.0,105.16,0
2024-01-21 16:00:00,44.81,0.706,97.2,3163.0,67.92,0
2024-01-21 17:00:00,49.05,0.621,97.2,2990.0,96.15,0
2024-01-21 18:00:00,45.62,0.602,107.9,2963.0,47.45,0
2024-01-21 19:00:00,43.09,0.559,103.4,2929.0,62.09,0
2024-01-21 20:00:00,54.63,0.578,105.7,3236.0,65.62,0
2024-01-21 21:00:00,59.55,0.445,109.7,2875.0,59.71,0
2024-01-21 22:00:00,58.23767311556232,0.7491331596972572,96.7,3009.0,56.25,1
2024-01-21 23:00:00,52.81,0.5,93.9,3010.0,86.19,0
2024-01-22 00:00:00,46.75,0.483,89.1,2900.0,76.79,0
2024-01-22 01:00:00,47.56,0.455,91.7,2726.0,85.69,0
2024-01-22 02:00:00,47.04,0.57,129.5,3065.0,90.36,0
2024-01-22 03:00:00,45.68,0.596,112.4,2988.0,83.98,0
2024-01-22 04:00:00,50.24,0.509,86.5,3100.0,89.87,0
2024-01-22 05:00:00,45.85,0.648,86.8,2893.0,78.96,0
2024-01-22 06:00:00,51.35,0.386,104.8,3244.0,62.2,0
2024-01-22 07:00:00,49.75,0.481,105.5,2825.0,95.87,0
2024-01-22 08:00:00,48.81,0.428,105.5,3342.0,71.16,0
2024-01-22 09:00:00,61.32690926652997,0.6080266447498257,97.5,2650.0,65.97,1
2024-01-22 10:00:00,47.12,0.492,98.7,3087.0,77.33,0
2024-01-22 11:00:00,53.78,0.488,103.3,3095.0,66.31,0
2024-01-22 12:00:00,52.5,0.651,100.9,2841.0,73.74,0
2024-01-22 13:00:00,45.11,0.563,77.8,3085.0,85.16,0
2024-01-22 14:00:00,50.5,0.398,97.7,3256.0,85.23,0
2024-01-22 15:00:00,66.59565197040767,0.9889244445432728,91.5,2557.0,66.53,1
2024-01-22 16:00:00,41.65,0.622,101.8,3101.0,72.68,0
2024-01-22 17:00:00,71.00319939124942,0.9471002293499361,129.9,2501.0,96.11,1
2024-01-22 18:00:00,46.69,0.477,103.7,2807.0,87.45,0
2024-01-22 19:00:00,52.85,0.404,96.9,3326.0,111.13,0
2024-01-22 20:00:00,46.18,0.463,109.2,2884.0,97.7,0
2024-01-22 21:00:00,40.98,0.609,104.8,2765.0,97.16,0
2024-01-22 22:00:00,41.86,0.688,104.2,2960.0,59.18,0
2024-01-22 23:00:00,50.24,0.654,106.1,3414.0,91.46,0
2024-01-23 00:00:00,67.17682992470672,0.7887580567547987,120.6,2634.0,79.2,1
2024-01-23 01:00:00,45.48,0.388,88.7,2790.0,71.74,0
2024-01-23 02:00:00,53.19,0.514,104.7,3299.0,82.52,0
2024-01-23 03:00:00,41.69,0.323,90.7,3372.0,94.18,0
2024-01-23 04:00:00,49.67,0.532,105.6,2979.0,87.51,0
2024-01-23 05:00:00,43.94,0.485,90.8,2752.0,66.82,0
2024-01-23 06:00:00,46.74,0.453,95.8,3419.0,91.14,0
2024-01-23 07:00:00,50.24,0.341,97.0,3319.0,70.44,0
2024-01-23 08:00:00,45.7,0.551,109.8,3136.0,83.25,0
2024-01-23 09:00:00,48.08,0.447,109.2,2838.0,75.45,0
2024-01-23 10:00:00,55.03,0.383,87.5,2990.0,76.72,0
2024-01-23 11:00:00,47.12,0.213,100.5,2968.0,91.49,0
2024-01-23 12:00:00,54.18,0.497,92.9,3066.0,64.4,0
2024-01-23 13:00:00,44.35,0.677,87.4,3290.0,109.18,0
2024-01-23 14:00:00,52.65,0.666,97.8,3176.0,52.68,0
2024-01-23 15:00:00,57.21,0.454,96.9,2785.0,71.03,0
2024-01-23 16:00:00,37.64,0.44,124.3,3275.0,85.55,0
2024-01-23 17:00:00,46.02,0.547,104.3,3063.0,88.76,0
2024-01-23 18:00:00,52.89,0.4,86.2,3137.0,78.49,0
2024-01-23 19:00:00,48.98,0.53,94.4,3293.0,79.14,0
2024-01-23 20:00:00,67.66919212148844,0.8726335317798198,110.2,2778.0,86.16,1
2024-01-23 21:00:00,46.98,0.623,120.9,2993.0,76.53,0
2024-01-23 22:00:00,50.43,0.49,84.1,2894.0,100.9,0
2024-01-23 23:00:00,49.22,0.48,81.2,2686.0,92.59,0
2024-01-24 00:00:00,55.84,0.412,118.7,3069.0,93.09,0
2024-01-24 01:00:00,67.81277123583806,0.7764666417156242,103.9,3502.0,65.51,1
2024-01-24 02:00:00,51.69,0.477,91.3,2632.0,78.81,0
2024-01-24 03:00:00,47.94,0.537,105.3,2994.0,75.49,0
2024-01-24 04:00:00,47.56,0.591,73.6,3128.0,64.92,0
2024-01-24 05:00:00,47.84,0.42,100.0,3025.0,85.4,0
2024-01-24 06:00:00,51.97,0.649,103.3,2977.0,71.94,0
2024-01-24 07:00:00,47.9,0.473,109.2,2740.0,89.83,0
2024-01-24 08:00:00,51.45,0.498,89.9,3047.0,63.95,0
2024-01-24 09:00:00,72.72091449194257,0.6524301648843545,100.9,2849.0,105.79,1
2024-01-24 10:00:00,54.36,0.258,90.7,2562.0,66.56,0
2024-01-24 11:00:00,48.37,0.588,102.6,3239.0,83.29,0
2024-01-24 12:00:00,69.4109752510906,0.8845830971649851,91.0,3192.0,91.88,1
2024-01-24 13:00:00,65.5696148528637,0.7225246087572256,95.9,3010.0,71.44,1
2024-01-24 14:00:00,39.81,0.507,90.0,3046.0,92.79,0
2024-01-24 15:00:00,44.96,0.552,106.5,3215.0,61.56,0
2024-01-24 16:00:00,40.65,0.344,108.6,3045.0,101.78,0
2024-01-24 17:00:00,48.24,0.447,97.7,3181.0,80.21,0
2024-01-24 18:00:00,50.09,0.579,100.4,2941.0,71.05,0
2024-01-24 19:00:00,58.38,0.375,85.5,3262.0,75.51,0
2024-01-24 20:00:00,51.63,0.529,97.0,3064.0,92.13,0
2024-01-24 21:00:00,48.9,0.364,99.5,3039.0,71.23,0
2024-01-24 22:00:00,61.684270432125565,0.8215275671664493,126.2,2746.0,68.76,1
2024-01-24 23:00:00,38.94,0.496,88.9,3057.0,76.68,0
2024-01-25 00:00:00,51.18,0.338,114.6,2834.0,62.35,0
2024-01-25 01:00:00,53.85,0.616,110.0,2872.0,107.31,0
2024-01-25 02:00:00,42.61,0.427,102.8,2837.0,71.5,0
2024-01-25 03:00:00,55.72,0.419,117.6,2787.0,92.47,0
2024-01-25 04:00:00,51.69,0.52,103.7,3425.0,83.14,0
2024-01-25 05:00:00,62.338257323025296,0.8568863258294281,103.9,3266.0,65.23,1
2024-01-25 06:00:00,53.16,0.398,99.5,3384.0,79.91,0
2024-01-25 07:00:00,61.35,0.506,112.2,2755.0,91.76,0
2024-01-25 08:00:00,50.91,0.543,111.0,3014.0,77.18,0
2024-01-25 09:00:00,51.24,0.569,93.7,2741.0,97.9,0
2024-01-25 10:00:00,47.7,0.518,86.8,2861.0,95.32,0
2024-01-25 11:00:00,45.75,0.463,98.0,2816.0,93.78,0
2024-01-25 12:00:00,54.15,0.417,92.0,3248.0,73.11,0
2024-01-25 13:00:00,45.72,0.509,99.4,2921.0,63.8,0
2024-01-25 14:00:00,50.36,0.393,112.4,3214.0,70.8,0
2024-01-25 15:00:00,47.61,0.208,95.4,3121.0,82.94,0
2024-01-25 16:00:00,65.12172721354807,0.8873641705043499,99.6,3461.0,88.19,1
2024-01-25 17:00:00,51.67,0.59,100.6,2704.0,47.43,0
2024-01-25 18:00:00,55.19,0.264,108.5,3252.0,79.88,0
2024-01-25 19:00:00,47.45,0.399,77.5,3229.0,82.37,0
2024-01-25 20:00:00,63.884360208788294,0.8792811059304659,93.9,2805.0,75.84,1
2024-01-25 21:00:00,45.11,0.706,102.1,3201.0,99.37,0
2024-01-25 22:00:00,47.78,0.502,112.0,3067.0,86.33,0
2024-01-25 23:00:00,51.89,0.427,95.1,2955.0,99.65,0
2024-01-26 00:00:00,53.78,0.482,81.2,2835.0,76.76,0
2024-01-26 01:00:00,45.39,0.637,106.2,2856.0,94.06,0
2024-01-26 02:00:00,54.35,0.435,93.6,3410.0,104.53,0
2024-01-26 03:00:00,56.78,0.42,88.1,3000.0,99.68,0
2024-01-26 04:00:00,52.07,0.452,93.8,3156.0,63.62,0
2024-01-26 05:00:00,59.38,0.405,98.2,2842.0,76.19,0
2024-01-26 06:00:00,46.13,0.512,94.0,2844.0,74.82,0
2024-01-26 07:00:00,43.78,0.662,77.9,3216.0,87.34,0
2024-01-26 08:00:00,41.11,0.532,109.0,2730.0,90.3,0
2024-01-26 09:00:00,57.48,0.475,112.7,2917.0,67.42,0
2024-01-26 10:00:00,53.27,0.471,106.5,3007.0,81.02,0
2024-01-26 11:00:00,63.65295330516835,0.6062944794520837,88.6,3022.0,49.7,1
2024-01-26 12:00:00,51.4,0.588,98.0,2964.0,101.63,0
2024-01-26 13:00:00,44.37,0.492,99.9,3079.0,72.31,0
2024-01-26 14:00:00,62.23,0.482,106.0,3139.0,80.84,0
2024-01-26 15:00:00,50.65,0.819,106.7,3147.0,75.36,0
2024-01-26 16:00:00,50.55,0.53,92.7,2803.0,97.19,0
2024-01-26 17:00:00,67.54130531172757,0.7499440097089846,100.8,2943.0,37.44,1
2024-01-26 18:00:00,52.41,0.457,104.6,3239.0,79.75,0
2024-01-26 19:00:00,61.64603936597635,0.9975085129916006,114.6,3179.0,78.41,1
2024-01-26 20:00:00,46.05,0.511,107.0,2725.0,73.2,0
2024-01-26 21:00:00,52.36,0.356,107.9,3070.0,105.89,0
2024-01-26 22:00:00,59.41,0.592,100.8,2604.0,66.69,0
2024-01-26 23:00:00,56.73,0.433,114.1,3009.0,91.58,0
2024-01-27 00:00:00,57.97,0.687,104.1,3380.0,85.34,0
2024-01-27 01:00:00,64.1645754870472,0.8812059947854642,91.4,2810.0,98.92,1
2024-01-27 02:00:00,45.05,0.455,114.0,2833.0,69.99,0
2024-01-27 03:00:00,49.37,0.628,107.0,3153.0,69.01,0
2024-01-27 04:00:00,50.28,0.507,95.6,2691.0,96.44,0
2024-01-27 05:00:00,55.47,0.585,95.2,2873.0,86.38,0
2024-01-27 06:00:00,41.54,0.548,103.0,3119.0,56.83,0
2024-01-27 07:00:00,57.65,0.415,104.6,2873.0,71.91,0
2024-01-27 08:00:00,66.6502213536595,0.7971174533536554,102.0,2953.0,85.8,1
2024-01-27 09:00:00,47.87,0.603,103.1,3149.0,92.57,0
2024-01-27 10:00:00,44.94,0.467,117.0,3084.0,69.81,0
2024-01-27 11:00:00,41.73,0.46,110.7,3053.0,36.29,0
2024-01-27 12:00:00,54.12,0.404,101.9,2932.0,87.85,0
2024-01-27 13:00:00,50.37,0.542,109.4,3074.0,61.7,0
2024-01-27 14:00:00,43.55,0.706,89.7,2975.0,49.74,0
2024-01-27 15:00:00,43.52,0.393,104.0,3092.0,37.52,0
2024-01-27 16:00:00,48.32,0.502,118.1,2901.0,92.21,0
2024-01-27 17:00:00,58.35,0.641,97.8,2963.0,81.93,0
2024-01-27 18:00:00,48.7,0.492,91.5,2802.0,76.62,0
2024-01-27 19:00:00,42.48,0.545,93.5,2993.0,100.84,0
2024-01-27 20:00:00,62.77898585119269,0.683170760511747,89.1,2838.0,89.56,1
2024-01-27 21:00:00,48.64,0.543,92.2,2777.0,104.24,0
2024-01-27 22:00:00,56.00042264041902,0.886948757345905,96.3,3052.0,59.11,1
2024-01-27 23:00:00,49.73,0.599,85.9,3043.0,79.48,0
2024-01-28 00:00:00,48.85,0.619,100.2,3157.0,55.75,0
2024-01-28 01:00:00,68.56830697270432,1.0010892826455513,109.0,2914.0,76.56,1
2024-01-28 02:00:00,59.24,0.558,90.9,3082.0,76.27,0
2024-01-28 03:00:00,55.63,0.533,115.2,3110.0,89.4,0
2024-01-28 04:00:00,48.66,0.519,105.1,3089.0,80.68,0
2024-01-28 05:00:00,44.47,0.465,110.3,2835.0,89.35,0
2024-01-28 06:00:00,76.45819353522631,0.88565078722346,93.4,3030.0,90.55,1
2024-01-28 07:00:00,50.3,0.47,108.5,3073.0,112.32,0
2024-01-28 08:00:00,50.07,0.517,89.1,3001.0,75.27,0
2024-01-28 09:00:00,49.88,0.632,108.9,2583.0,65.88,0
2024-01-28 10:00:00,50.99,0.399,101.7,3032.0,83.69,0
2024-01-28 11:00:00,49.28,0.614,105.5,3443.0,67.97,0
2024-01-28 12:00:00,47.13,0.632,88.2,2928.0,102.23,0
2024-01-28 13:00:00,47.27,0.488,91.0,2854.0,75.75,0
2024-01-28 14:00:00,49.84,0.288,106.0,3075.0,71.52,0
2024-01-28 15:00:00,47.28,0.439,90.5,3062.0,72.93,0
2024-01-28 16:00:00,58.34935411195862,0.9195858400120491,104.6,3239.0,90.78,1
2024-01-28 17:00:00,50.53,0.498,86.3,2748.0,77.63,0
2024-01-28 18:00:00,48.73,0.4,108.5,3146.0,70.37,0
2024-01-28 19:00:00,57.52,0.45,87.7,3118.0,104.98,0
2024-01-28 20:00:00,36.75,0.584,105.5,2972.0,67.16,0
2024-01-28 21:00:00,71.33775464429489,0.8088642656796167,106.3,3068.0,80.53,1
2024-01-28 22:00:00,74.51930368562823,0.8106983757602186,93.0,3206.0,89.78,1
2024-01-28 23:00:00,39.63,0.463,105.8,3174.0,55.53,0
2024-01-29 00:00:00,48.29,0.461,102.6,2771.0,87.2,0
2024-01-29 01:00:00,48.14,0.408,94.6,3164.0,64.17,0
2024-01-29 02:00:00,42.96,0.662,89.9,2987.0,92.34,0
2024-01-29 03:00:00,46.11,0.468,80.4,3015.0,65.56,0
2024-01-29 04:00:00,44.45,0.622,103.5,3015.0,90.39,0
2024-01-29 05:00:00,58.76,0.652,84.4,2970.0,96.59,0
2024-01-29 06:00:00,54.68,0.6,101.0,3238.0,92.92,0
2024-01-29 07:00:00,56.36,0.457,97.4,2983.0,83.77,0
2024-01-29 08:00:00,53.61,0.54,106.8,2776.0,76.53,0
2024-01-29 09:00:00,44.35,0.498,97.0,2921.0,71.35,0
2024-01-29 10:00:00,47.38,0.41,96.7,3036.0,102.07,0
2024-01-29 11:00:00,52.45,0.532,107.3,3246.0,69.51,0
2024-01-29 12:00:00,43.89,0.382,103.4,3121.0,64.44,0
2024-01-29 13:00:00,53.56,0.619,103.2,2830.0,89.98,0
2024-01-29 14:00:00,48.8,0.454,104.7,3497.0,68.06,0
2024-01-29 15:00:00,48.13,0.52,84.6,3053.0,65.75,0
2024-01-29 16:00:00,53.55,0.528,107.6,3255.0,58.35,0
2024-01-29 17:00:00,73.24863772857587,0.8130730447928886,106.1,2970.0,72.76,1
2024-01-29 18:00:00,48.2,0.559,89.8,3107.0,78.76,0
2024-01-29 19:00:00,55.8,0.453,97.6,3168.0,83.65,0
2024-01-29 20:00:00,44.59,0.587,99.6,3244.0,94.27,0
2024-01-29 21:00:00,53.08,0.365,98.7,3211.0,87.9,0
2024-01-29 22:00:00,65.08733109330188,0.8395184530454596,103.3,3174.0,77.14,1
2024-01-29 23:00:00,48.45,0.694,114.3,2937.0,77.03,0
2024-01-30 00:00:00,51.63,0.4,110.8,2886.0,87.65,0
2024-01-30 01:00:00,43.74,0.432,86.9,3067.0,99.09,0
2024-01-30 02:00:00,72.58406502054757,0.9029739407062674,106.2,3187.0,81.89,1
2024-01-30 03:00:00,49.08,0.518,113.3,2955.0,72.96,0
2024-01-30 04:00:00,47.39,0.535,103.9,3213.0,65.11,0
2024-01-30 05:00:00,55.25,0.549,110.9,3291.0,58.32,0
2024-01-30 06:00:00,46.48,0.563,120.1,2817.0,89.99,0
2024-01-30 07:00:00,42.96,0.611,110.2,2833.0,88.67,0
2024-01-30 08:00:00,42.22,0.541,102.5,2972.0,88.66,0
2024-01-30 09:00:00,53.03,0.476,110.5,3062.0,78.07,0
2024-01-30 10:00:00,43.6,0.567,101.4,2895.0,101.1,0
2024-01-30 11:00:00,58.77,0.69,100.2,3270.0,72.74,0
2024-01-30 12:00:00,39.59,0.487,96.5,3085.0,94.33,0
2024-01-30 13:00:00,58.48,0.403,115.6,3008.0,79.42,0
2024-01-30 14:00:00,63.72947355632779,0.8661831148822262,91.8,2713.0,70.87,1
2024-01-30 15:00:00,49.52,0.488,115.3,2737.0,88.89,0
2024-01-30 16:00:00,58.86108864267297,0.6632365997069434,105.0,3056.0,86.14,1
2024-01-30 17:00:00,68.86863647152612,0.8439390687895645,86.0,2573.0,85.35,1
2024-01-30 18:00:00,49.81,0.446,103.7,3203.0,81.22,0
2024-01-30 19:00:00,55.52,0.491,79.0,2968.0,79.43,0
2024-01-30 20:00:00,50.57,0.533,106.3,3649.0,115.83,0
2024-01-30 21:00:00,50.75,0.519,108.9,3462.0,97.76,0
2024-01-30 22:00:00,48.18,0.571,94.1,2964.0,90.84,0
2024-01-30 23:00:00,49.72,0.456,101.2,2979.0,81.68,0
2024-01-31 00:00:00,51.54,0.551,119.5,3199.0,95.11,0
2024-01-31 01:00:00,41.45,0.474,94.9,3341.0,87.77,0
2024-01-31 02:00:00,43.26,0.574,89.4,2672.0,80.39,0
2024-01-31 03:00:00,53.72,0.562,114.8,2643.0,75.45,0
2024-01-31 04:00:00,50.85,0.406,119.6,2876.0,78.79,0
2024-01-31 05:00:00,49.08,0.609,100.0,3117.0,32.44,0
2024-01-31 06:00:00,50.09,0.446,110.1,3099.0,83.16,0
2024-01-31 07:00:00,51.74,0.581,113.4,3214.0,72.67,0
2024-01-31 08:00:00,47.3,0.537,92.6,2760.0,103.89,0
2024-01-31 09:00:00,46.11,0.684,95.1,2537.0,80.29,0
2024-01-31 10:00:00,50.98,0.478,112.3,3172.0,62.17,0
2024-01-31 11:00:00,45.11,0.465,116.9,2834.0,79.25,0
2024-01-31 12:00:00,52.04,0.498,105.6,2596.0,64.31,0
2024-01-31 13:00:00,41.49,0.47,91.2,3029.0,87.1,0
2024-01-31 14:00:00,55.15,0.58,119.9,3159.0,84.36,0
2024-01-31 15:00:00,52.36,0.338,94.7,2976.0,94.37,0
2024-01-31 16:00:00,51.28,0.395,96.6,2908.0,68.14,0
2024-01-31 17:00:00,54.91,0.393,103.4,2968.0,80.51,0
2024-01-31 18:00:00,58.33,0.595,115.5,2926.0,59.52,0
2024-01-31 19:00:00,55.07,0.671,108.5,2730.0,90.52,0
2024-01-31 20:00:00,40.8,0.49,104.1,2857.0,87.78,0
2024-01-31 21:00:00,43.6,0.483,104.6,3104.0,87.44,0
2024-01-31 22:00:00,46.88,0.507,100.4,3064.0,80.02,0
2024-01-31 23:00:00,50.13,0.616,105.6,3034.0,86.22,0
2024-02-01 00:00:00,67.97156681627136,0.7008156343299488,74.7,2801.0,104.07,1
2024-02-01 01:00:00,46.37,0.524,97.0,2964.0,75.72,0
2024-02-01 02:00:00,63.01225559310295,0.8998091971978301,102.4,2565.0,82.08,1
2024-02-01 03:00:00,46.22,0.55,88.5,3036.0,63.71,0
2024-02-01 04:00:00,62.51208586316132,0.915562654732595,103.9,3286.0,66.98,1
2024-02-01 05:00:00,42.97,0.6,98.0,2705.0,81.47,0
2024-02-01 06:00:00,45.38,0.23,117.6,2883.0,96.56,0
2024-02-01 07:00:00,43.24,0.568,115.7,3066.0,76.16,0
2024-02-01 08:00:00,45.12,0.435,95.3,3251.0,76.46,0
