Date,Open,High,Low,Close,Volume
2021-04-14,3007.1842858105497,3025.2947560468124,3012.6264632486195,3015.56,1065259
2021-04-15,3013.080425468863,3018.609676672291,2997.6734175443703,3008.75,1430633
2021-04-16,3006.850548405781,3015.6199656073945,3000.0474221163895,3007.13,2050262
2021-04-19,3004.8294701258724,3012.081634218491,2994.212158688043,3003.85,3679208
2021-04-20,2989.529162797029,2995.543615916105,2989.0666749347456,2990.26,3509384
2021-04-21,2997.117712826039,3000.5526968004933,2988.8284285134564,2990.89,3755098
2021-04-22,3002.779679833737,2994.5490153943833,2989.2000054763107,2990.76,2730280
2021-04-23,3012.5691253148057,3013.2713678756286,3002.0613748104,3007.0,4492013
2021-04-26,3009.7167417266874,3026.5772587335205,3006.842806793073,3021.45,4535632
2021-04-27,3021.332140244591,3030.4610612261054,3000.608178305906,3021.51,1050800
2021-04-28,3033.1848451250717,3026.619498330981,3022.2491212807176,3026.12,4686273
2021-04-29,3013.4906945553535,3018.272610095683,2999.9867949857935,3015.64,1768761
2021-04-30,3029.330069425338,3022.9631031259355,3016.4663302852205,3022.23,2049338
2021-05-03,3047.870642615395,3059.707745928732,3047.4193019508457,3049.56,4372558
2021-05-04,3031.846974985868,3045.695546258909,3030.5728938817574,3038.11,4788746
2021-05-05,3035.6032764159436,3032.9435851766484,3030.400455866746,3032.0,4614581
2021-05-06,3036.743668192227,3045.9337201719027,3030.5354736416652,3034.45,1439224
2021-05-07,3033.2969835388494,3054.8755734658807,3027.5697609444705,3036.3,4111396
2021-05-10,3043.950878764361,3063.038355489767,3035.966458091085,3037.45,3540712
2021-05-11,3021.311346970181,3056.0363159485782,3022.763674775277,3030.59,4773000
2021-05-12,3021.826692765774,3048.7184241394843,3010.444506951139,3016.57,1508685
2021-05-13,3005.2683177291688,3021.492235814837,2998.523041396097,3008.0,1078599
2021-05-14,3025.0967446866566,3043.024700414286,3011.1468086639193,3016.3,2624042
2021-05-17,3040.7273970511606,3038.7612513896875,3035.7977609524805,3036.64,4943243
2021-05-18,3040.2830349267138,3056.6887834046947,3026.6904011008824,3042.01,4190662
2021-05-19,3033.8078771294654,3055.401545352049,3038.32289907381,3038.64,2313346
2021-05-20,3038.809935030815,3050.038126329917,3026.6953189942883,3046.91,2101721
2021-05-21,3032.953116529971,3037.8132421135406,3019.517454712822,3033.34,4529474
2021-05-24,3033.303561489644,3034.4837301678244,3029.9884413217183,3033.03,2974701
2021-05-25,3032.3285994913736,3045.0491482373523,3023.0285898514126,3027.06,1161923
2021-05-26,3020.6260149042873,3036.0870415724808,3018.6873413009657,3024.23,3180024
2021-05-27,3020.4082576831943,3025.655061126816,2989.1332043814377,3018.59,1175227
2021-05-28,3005.7013477166706,3017.911333140734,2990.3312386518314,3007.48,1810719
2021-05-31,3031.978522971787,3045.8483369325986,3019.996624210967,3024.49,2680557
2021-06-01,3017.62062181896,3020.1377712348894,3013.1419969822086,3018.26,3400013
2021-06-02,3008.33878856233,3024.238086541723,3010.4777574706814,3011.99,3111874
2021-06-03,3005.419029085555,3026.36826734302,3000.2779680778935,3011.42,3012300
2021-06-04,3011.224140184498,3029.1865256770616,2989.368876183584,3013.49,4541639
2021-06-07,3028.4638702742095,3033.5225858190397,3023.961483473345,3029.63,2756599
2021-06-08,3030.345338255897,3040.6678272442755,3021.141317933928,3031.34,3719461
2021-06-09,3039.002787526923,3051.487348689811,3027.5438674495404,3036.87,3461569
2021-06-10,3016.748322178992,3029.225156946109,3016.9365596584917,3018.41,3601573
2021-06-11,3017.299779044924,3026.839122390465,3020.6101310948748,3021.46,4182963
2021-06-14,3011.7614641502178,3024.506717778727,3004.829781467556,3013.86,4080478
2021-06-15,3005.356746401601,3018.590285148418,3001.2168015418874,3006.45,1929766
2021-06-16,2991.7330531242055,3004.2057320771564,2984.8355816298294,2994.57,4050586
2021-06-17,2983.154816407445,2999.3407093303413,2989.447413983738,2991.21,4990736
2021-06-18,2987.439160495045,2997.3539890095412,2989.1195944771703,2995.04,3132514
2021-06-21,2989.576556889725,3010.0811122511627,2997.5739092936838,2999.36,4544637
2021-06-22,3002.189732441136,3013.7626469351267,2992.472980144419,3001.34,1205741
2021-06-23,2997.3678195424577,2995.3991622782737,2993.430234523076,2995.11,3906263
2021-06-24,2983.658832513013,2989.215590983238,2975.6507545554236,2987.86,2479232
2021-06-25,2986.112991313928,2987.614897639238,2977.244218862483,2983.69,4287260
2021-06-28,2982.837511385541,2994.6725946640545,2973.7097883122556,2984.76,3696025
2021-06-29,2968.332637999704,2985.3468881511967,2959.6638739957098,2969.07,2619243
2021-06-30,2959.9712190113714,2966.917024034725,2960.7977267786446,2966.49,1652642
2021-07-01,2969.00577037828,2967.3100780224354,2947.179214504263,2962.77,3303538
2021-07-02,2974.282544774574,2981.149159413602,2957.8351443906417,2966.31,1678507
2021-07-05,2996.2278615005553,3011.957714882194,2992.9113352972395,2994.61,4670871
2021-07-06,2990.6962477887055,2997.424728741438,2987.590392960714,2994.5,4750573
2021-07-07,2995.0878486109036,3007.747067393162,2980.609393953474,2994.61,3660128
2021-07-08,2997.3349633850075,3007.1176476811306,2997.670428832717,3001.21,1763071
2021-07-09,2992.4960011289104,3024.446831573813,2991.5659738181976,2999.19,4661209
2021-07-12,3007.008926480657,3013.6469430701914,2993.2785132079202,3003.49,4595620
2021-07-13,3011.5833959541606,3022.2771828611108,3016.345696333227,3016.56,2615526
2021-07-14,3009.3874900490546,3025.7544367593505,2999.51863356795,3013.64,3094323
2021-07-15,3017.7875888314898,3034.4741711844204,3025.352505631547,3028.88,2061630
2021-07-16,3036.1288791046068,3032.785475252424,3026.8115633680773,3030.81,2136697
2021-07-19,3046.3200917787376,3042.556664030575,3034.836052784583,3038.78,1339826
2021-07-20,3052.7444875498954,3065.0266055216107,3032.1652780238924,3049.06,4199461
2021-07-21,3066.3572884173996,3078.5813364996884,3050.398447258884,3062.3,1705652
2021-07-22,3066.9689370430924,3093.406666605978,3072.389251077378,3073.66,1153841
2021-07-23,3086.277614726876,3095.1889269162866,3083.0807524602815,3087.58,3219237
2021-07-26,3092.934427520206,3096.7747838420096,3082.8001099146645,3089.3,4294026
2021-07-27,3077.3971084693944,3108.5829792212535,3075.9029281456883,3082.27,1954108
2021-07-28,3081.2443742840487,3087.4269020772413,3071.8258918304523,3083.28,3208860
2021-07-29,3064.3556511004613,3077.1324317978765,3072.031698929703,3072.53,2372380
2021-07-30,3067.7158233018827,3072.1172070619787,3063.2310196934463,3069.23,4747522
2021-08-02,3062.398412832259,3066.651061796774,3059.118609627825,3063.31,3810568
2021-08-03,3050.883566737892,3053.2630007112884,3043.139551932186,3048.37,4301602
2021-08-04,3049.2723116416028,3069.5749510198075,3048.8707738017583,3057.58,2100344
2021-08-05,3062.551797564522,3085.3831700093056,3065.371915105469,3070.92,4343941
2021-08-06,3069.7893941482653,3063.976966908955,3054.3827455108217,3063.63,4182327
2021-08-09,3075.3951600616897,3084.031512585417,3057.957238643306,3070.03,3902600
2021-08-10,3093.3917286185365,3105.8121168389416,3090.095241974534,3096.62,1549630
2021-08-11,3116.1647612431975,3122.69111048532,3085.581528759954,3108.53,3167559
2021-08-12,3099.099953035761,3104.022570557609,3090.131164600649,3098.27,4234394
2021-08-13,3112.9216406265678,3109.7595433146885,3105.3137010627,3107.23,3634877
2021-08-16,3104.0727202611574,3106.9077024744656,3096.0154137187146,3105.52,4995937
2021-08-17,3115.8058158521576,3115.468346383546,3109.038416481777,3114.25,4971570
2021-08-18,3135.666334447494,3140.4515808485085,3127.22811007429,3137.37,4593687
2021-08-19,3145.047031065981,3136.9941968184407,3130.471091566132,3136.69,4007215
2021-08-20,3149.993766800487,3156.784168071534,3145.0233626125805,3150.81,4582788
2021-08-23,3142.8494490625035,3145.5147946891807,3129.011960333918,3143.28,4596809
2021-08-24,3130.38605118425,3156.9501616623243,3135.550809650984,3138.46,3750163
2021-08-25,3118.094856900095,3123.9284173595333,3112.1974524887723,3118.7,2326101
2021-08-26,3143.6667312329405,3139.9409832668066,3112.7997859481384,3134.96,1971659
2021-08-27,3125.126127685527,3134.9292029522485,3111.827816626197,3118.35,2163243
2021-08-30,3106.1261506229735,3113.1619747249774,3102.9605791047156,3107.04,3890908
2021-08-31,3108.849225983833,3111.2219063748703,3104.4737012187734,3109.31,4171998
2021-09-01,3123.5791618675703,3134.6734814189626,3129.4522660356515,3129.81,2712389
2021-09-02,3112.5210535109363,3113.962792349242,3102.642788834767,3110.78,1309357
2021-09-03,3116.098500548701,3121.1822356517723,3112.6197530515324,3114.47,3926342
2021-09-06,3102.873945670592,3124.136676715724,3094.7510093627798,3100.23,4056116
2021-09-07,3109.055362469424,3120.885924681031,3097.683143856583,3117.0,1565088
2021-09-08,3124.5087179948064,3123.6965413461317,3105.8161774661435,3118.71,3620781
2021-09-09,3133.116053308757,3147.2138524216784,3125.1576934733753,3134.26,3993102
2021-09-10,3132.779207367786,3141.0833568194485,3111.586763353774,3126.63,1354316
2021-09-13,3123.0943764762483,3125.546338196753,3113.809981539317,3122.08,1777239
2021-09-14,3119.8813872381393,3125.1939855270157,3097.9964699113975,3112.74,2371997
2021-09-15,3130.4684596208817,3139.239913438821,3115.8079941458354,3127.22,1308576
2021-09-16,3137.2554729767407,3143.662633307328,3135.2419780965997,3141.45,1911699
2021-09-17,3138.992676382861,3143.8644599657623,3129.3618444435624,3134.89,2029138
2021-09-20,3149.7339978230466,3154.232430339726,3133.142648996728,3144.65,3940754
2021-09-21,3144.6728345402444,3147.963391919323,3124.0595110509475,3143.62,3224869
2021-09-22,3122.7842323054115,3145.1934922893092,3122.222111620733,3124.19,2374295
2021-09-23,3133.8409517289188,3141.2846976735264,3108.9890866733886,3129.22,4981892
2021-09-24,3143.5480607555164,3157.1127522079755,3115.4549709412745,3137.78,2987733
2021-09-27,3142.24572842693,3152.1584275775626,3145.8084207176107,3148.8,3983739
2021-09-28,3150.202446638751,3152.1581993893246,3129.1885786774724,3149.53,2464085
2021-09-29,3145.1303594696165,3149.1011199096997,3136.938739539141,3146.11,1084059
2021-09-30,3150.628467759682,3145.924859753999,3138.1924437097623,3141.15,4459216
2021-10-01,3146.62019374862,3153.791795380131,3131.834105028185,3150.19,4430238
2021-10-04,3157.1769173616426,3173.637160312644,3153.311932082671,3154.4,1510126
2021-10-05,3151.4972977626103,3149.9392911357854,3132.433546732261,3148.03,4861894
2021-10-06,3151.175610694911,3168.1626164507798,3147.5491417935123,3150.87,1806032
2021-10-07,3165.0003652827972,3183.5630870674554,3156.4739142895837,3158.09,3615755
2021-10-08,3165.066342073866,3170.8778720770806,3152.249841156811,3165.54,2009597
2021-10-11,3159.414411888498,3171.8712193352035,3159.49702638166,3165.53,1268422
2021-10-12,3185.3091721784153,3184.1212561602033,3156.4303108074278,3177.97,2163804
2021-10-13,3167.8533438371524,3183.1997810841353,3154.726296670634,3170.09,3183404
2021-10-14,3171.0445577252535,3179.4225429394287,3162.4238796775776,3170.57,1657095
2021-10-15,3179.1196809491435,3196.6530958348226,3178.1159940263533,3179.9,3697987
2021-10-18,3178.287614569082,3184.8562962495726,3159.7496123312744,3183.01,1315239
2021-10-19,3179.2636294154718,3190.0415629997738,3172.0464010737765,3183.85,1259701
2021-10-20,3168.690263891363,3190.242426128379,3171.730411937839,3176.39,2566287
2021-10-21,3166.111998582616,3173.8108368730877,3154.192649688579,3163.52,2834325
2021-10-22,3160.267114335165,3160.8260658378476,3146.917554474549,3156.67,1726602
2021-10-25,3169.6369723360094,3180.7703764141797,3163.108695540074,3168.39,3905786
2021-10-26,3164.9193758277643,3175.1255585631534,3156.826676519168,3161.87,4576872
2021-10-27,3161.2273489296313,3175.404211296707,3144.569430774286,3161.88,1653557
2021-10-28,3182.789645022215,3189.172979514209,3179.9642663347763,3181.78,3319163
2021-10-29,3191.9175143473212,3212.2241786906293,3189.704990973783,3192.06,2219018
2021-11-01,3190.189399827516,3199.967147630078,3172.9007313347247,3190.55,4318724
2021-11-02,3182.6712725386183,3191.3991387636747,3182.738862697907,3188.09,1497641
2021-11-03,3209.0774054733956,3202.610563812252,3202.305086204997,3202.49,2699385
2021-11-04,3197.624284637482,3202.104444081441,3191.3904666060976,3199.07,3334437
2021-11-05,3196.835905969385,3211.553216740358,3196.9457876240344,3199.15,3069103
2021-11-08,3194.455484688451,3219.4081714053077,3187.942029347218,3197.27,1080075
2021-11-09,3211.7344477784627,3223.193852147716,3206.4693385914434,3213.66,3915879
2021-11-10,3211.7073851536306,3214.5820616949754,3204.994160660049,3213.58,2529304
2021-11-11,3211.321005314345,3218.9133801885673,3207.1403391723347,3210.34,3803769
2021-11-12,3208.867415486256,3237.5983572198347,3215.286221366619,3217.28,2699004
2021-11-15,3232.4570229766246,3248.72237018941,3217.2309968938875,3236.76,1858796
2021-11-16,3231.9799641933687,3226.113881595438,3222.465064547106,3224.54,4717708
2021-11-17,3235.087586181708,3233.6902154650384,3225.946763080014,3228.0,2652783
2021-11-18,3218.403535539127,3219.9775939160822,3209.654178953472,3219.71,1554073
2021-11-19,3246.5401114271513,3237.704378557825,3225.072216866099,3234.06,1239114
2021-11-22,3226.4270545459503,3235.415078291324,3221.964595153928,3222.92,2107511
2021-11-23,3238.3906020860422,3233.7273770309343,3224.75753853534,3231.03,4939815
2021-11-24,3224.1391761070126,3236.174758761059,3217.699256346971,3223.68,3953164
2021-11-25,3238.8584612105155,3243.7410556262353,3235.8986658967883,3240.11,3478259
2021-11-26,3269.0503353269196,3270.6320964999873,3235.599106548885,3264.29,4388531
2021-11-29,3282.1855123432674,3293.567796860805,3274.2768486697173,3276.6,4260443
2021-11-30,3274.8111183458122,3279.0753992819086,3260.3757551861727,3276.17,3204786
